,white_tfidf,bad_tfidf,dept_tfidf,tools_tfidf,white_cate_app_num,white_cate/all,bad_cate_app_num,bad_cate/all,dept_cate_app_num,dept_cate/all,tools_cate_app_num,tools_cate/all,origin_tfidf,uid
1014,0.1338183062644488,0.24964002195475904,0.07781580223960229,0.2423897309562564,0,0.0,0,0.0,1,0.0053475935828877,0,0.0,0.12151632562175542,2237580932442
1015,0.30267365593284473,0.24964002195475904,0.4235763228290323,0.3001642810681577,0,0.0,0,0.0,1,0.00746268656716418,0,0.0,0.0011835076688305162,2237331594766
1016,0.0980438026216572,0.24964002195475904,0.09726626464162666,0.26905908072680323,0,0.0,0,0.0,3,0.016574585635359115,1,0.0055248618784530384,0.029237111230926406,2237583685463
1017,0.30267365593284473,0.24964002195475904,0.2051468565461215,0.2383096800786068,0,0.0,0,0.0,1,0.005128205128205128,0,0.0,0.5849887399478998,2237548267541
1018,0.15501571562529956,0.24964002195475904,0.2657246686260243,0.22169316580469914,0,0.0,0,0.0,3,0.015957446808510637,0,0.0,0.0007269005065619385,2237584953544
1019,0.30267365593284473,0.24964002195475904,0.2263239645018261,0.3571533012665524,0,0.0,0,0.0,1,0.00641025641025641,0,0.0,0.03877661067703665,2236374029405
1020,0.20412359410400768,0.24964002195475904,0.2567884226433979,0.24014780165552554,0,0.0,0,0.0,2,0.015503875968992246,1,0.007751937984496123,0.011184898052587391,2237570099142
1021,0.24647635885173186,0.24964002195475904,0.2581312923402215,0.2456305671511185,0,0.0,0,0.0,1,0.005555555555555557,0,0.0,0.038379211621219614,2237587022227
1022,0.30267365593284473,0.24964002195475904,0.06832636267254033,0.2876726473165507,0,0.0,0,0.0,0,0.0,1,0.0026385224274406327,0.004408082940877505,2237511922657
1023,0.30267365593284473,0.5104042190057756,0.4180571647359772,0.2527507293511199,0,0.0,0,0.0,1,0.005128205128205128,0,0.0,0.9941739188840498,2236726456109
1024,0.2260907679751918,0.24964002195475904,0.21328363056743074,0.2309123464528535,0,0.0,0,0.0,2,0.011904761904761904,0,0.0,5.843011756518418e-05,2237589023808
1025,0.30267365593284473,0.2520867117226638,0.21000887398787751,0.2809103356268301,0,0.0,0,0.0,1,0.009259259259259259,0,0.0,0.007736261641945199,2237589349885
1026,0.5733915511722717,0.24964002195475904,0.11356367329614618,0.2283294686580145,0,0.0,0,0.0,5,0.026881720430107527,0,0.0,5.983551376237257e-05,2237534341998
1027,0.30267365593284473,0.24964002195475904,0.22403868448255146,0.2809103356268301,0,0.0,0,0.0,1,0.00641025641025641,1,0.00641025641025641,0.1356485157120796,2237512250829
1028,0.12926677540884327,0.24964002195475904,0.09337623229115903,0.3158431666138084,0,0.0,0,0.0,2,0.01015228426395939,0,0.0,0.008952682830521851,2237590685111
1029,0.16892454674937352,0.4290806666247511,0.23875346317826565,0.2752227998045117,0,0.0,0,0.0,3,0.01293103448275862,1,0.004310344827586207,0.00015039746735435826,2237591182529
1030,0.30267365593284473,0.24964002195475904,0.27671403461811217,0.2546956207676945,0,0.0,0,0.0,2,0.022222222222222227,0,0.0,0.005183162273009284,2237591053387
1031,0.27095826875320905,0.3714665211066427,0.5112307626268631,0.2527507293511199,0,0.0,0,0.0,1,0.00625,1,0.00625,0.491651230640297,2237591457682
1032,0.30267365593284473,0.24964002195475904,0.11560441959786273,0.2809103356268301,0,0.0,0,0.0,1,0.0053475935828877,0,0.0,0.050180345045363776,2237592075549
1033,0.3017188737364992,0.3274892198903077,0.23194456074567585,0.1279660484531767,0,0.0,0,0.0,0,0.0,0,0.0,0.0001812734900610004,2237592159418
1034,0.3414881008679044,0.24964002195475904,0.2971060611252665,0.2423897309562564,0,0.0,0,0.0,2,0.01,0,0.0,0.002622427752953629,2237461621505
1035,0.30267365593284473,0.43829539512437504,0.3661137244123748,0.3158431666138084,0,0.0,0,0.0,2,0.012903225806451613,0,0.0,0.9424348168838133,2237590070141
1036,0.19726891711248026,0.24964002195475904,0.2257340476624034,0.2375043653981055,0,0.0,0,0.0,2,0.01834862385321101,0,0.0,0.002705438385695774,2237593836390
1037,0.2260907679751918,0.24964002195475904,0.22061888617246092,0.27533637946210626,0,0.0,0,0.0,1,0.00641025641025641,0,0.0,0.0033036956968682182,2236900747098
1038,0.30267365593284473,0.27631812635816433,0.341867470539904,0.2865729825209973,0,0.0,0,0.0,3,0.016853932584269662,0,0.0,0.03935725660037537,2237594501865
1039,0.30267365593284473,0.24964002195475904,0.30423542916328056,0.2546956207676945,0,0.0,0,0.0,0,0.0,0,0.0,0.037081666923591376,2237594691788
1040,0.19726891711248026,0.3298579580388014,0.3438440655238634,0.385693968852439,0,0.0,0,0.0,1,0.005747126436781609,0,0.0,0.9012981838068834,2237595741955
