,white_tfidf,bad_tfidf,dept_tfidf,tools_tfidf,white_cate_app_num,white_cate/all,bad_cate_app_num,bad_cate/all,dept_cate_app_num,dept_cate/all,tools_cate_app_num,tools_cate/all,origin_tfidf
0,0.30267365593284473,0.24964002195475904,0.21916851534325066,0.28477704668057385,0,0.0,0,0.0,2,0.011976047904191617,0,0.0,0.03386551863260808
1,0.39830493740574285,0.24964002195475904,0.41442973344342476,0.2876726473165507,0,0.0,0,0.0,0,0.0,0,0.0,0.3456084618576604
2,0.30267365593284473,0.24964002195475904,0.3983020307103953,0.23091234645285347,0,0.0,0,0.0,2,0.023809523809523808,0,0.0,0.045637321212904564
3,0.30267365593284473,0.24964002195475904,0.3812150246948249,0.25469562076769453,0,0.0,0,0.0,1,0.006211180124223602,1,0.006211180124223602,0.16633199931578713
4,0.30267365593284473,0.2468920634966753,0.2727054016883348,0.250014211301146,0,0.0,0,0.0,1,0.010526315789473684,0,0.0,0.00192686188832327
5,0.30267365593284473,0.24964002195475904,0.33495030918175817,0.25469562076769453,0,0.0,0,0.0,2,0.017094017094017096,0,0.0,0.0062349293358448
6,0.30267365593284473,0.24964002195475904,0.34157352896465326,0.24935479889420928,0,0.0,0,0.0,1,0.00510204081632653,0,0.0,0.017645813391462095
7,0.30267365593284473,0.24964002195475904,0.10849960502613794,0.41044520318572614,0,0.0,0,0.0,4,0.024096385542168676,0,0.0,0.0015836731842122467
8,0.1992051937282856,0.24964002195475904,0.18764994608106036,0.24298420601618245,0,0.0,0,0.0,1,0.005235602094240838,0,0.0,6.970229061251373e-05
9,0.16264944998937475,0.24964002195475904,0.2684605104786151,0.25469562076769453,0,0.0,0,0.0,2,0.012048192771084338,0,0.0,0.0003634030773214724
10,0.27173653144063253,0.24964002195475904,0.05024147524892702,0.28091033562683015,0,0.0,0,0.0,2,0.012048192771084338,0,0.0,0.013614364865662573
11,0.3617519216777418,0.32364742029153576,0.47496628601660235,0.21241066056115737,0,0.0,0,0.0,2,0.021505376344086023,0,0.0,0.10780324362407837
12,0.3202415121013865,0.43773275855706867,0.3511739494727482,0.2719284723322129,0,0.0,0,0.0,3,0.008426966292134831,1,0.0028089887640449437,0.019718101326518085
13,0.138643677130346,0.4076561009188304,0.3421363981544895,0.25469562076769453,0,0.0,0,0.0,0,0.0,0,0.0,0.2858138712519562
14,0.30267365593284473,0.32748921989030766,0.2131716928203536,0.26496011113545614,0,0.0,0,0.0,3,0.01675977653631285,0,0.0,0.026082936811047824
15,0.14912389684726038,0.33384773792580075,0.18885239334351517,0.28091033562683015,0,0.0,0,0.0,4,0.016877637130801686,1,0.004219409282700422,6.961779209533197e-06
16,0.3931726650965927,0.2197858699358163,0.2949675851692819,0.35126785195023597,0,0.0,0,0.0,2,0.012738853503184714,0,0.0,0.014811214026701906
17,0.3646616000429077,0.24964002195475904,0.11866297273781864,0.2980375865101112,0,0.0,0,0.0,25,0.16778523489932887,0,0.0,0.0009816972881093212
