,app_nums,overdue_nums,app_nums/overdue_nums
cn.zqhy.btgame.pro,1,0,0.0
cn.zte.music,1,0,0.0
cn.zte.recorder,1,0,0.0
cn3158.search.activity,1,1,1.0
cninsure.net.zhangzhongbao,1,0,0.0
co.runner.app,2,0,0.0
co.spe3d.paipai_huawei,11,2,0.18181818181818182
co.welab.tob.yhd,3,1,0.3333333333333333
co.welab.uledai,1,0,0.0
co.welab.wolaidai,135,39,0.28888888888888886
co.xingdong.haiman,2,0,0.0
co.xingdong.shenyang,1,0,0.0
co.xingdong.tieling,1,0,0.0
com.A17zuoye.mobile.homework,29,10,0.3448275862068966
com.AmanitaDesign.Machinarium.E2W.taptap,1,0,0.0
com.Amway.Amwaylife,1,0,0.0
com.Android56,3,0,0.0
com.Autoyol.auto,1,0,0.0
com.Baidu.conectapintadinos,1,0,0.0
com.CSLR.YuLeQuanGm,1,1,1.0
com.Changle.CLUserAHTest,1,1,1.0
com.ChrisMcFarland.Tallowmere,1,0,0.0
com.CreditCar2.ccm,1,0,0.0
com.DBGame.DiabloLOL.vivo,1,1,1.0
com.DaTong.InsuranceForAndroid,2,0,0.0
com.DiErGeWeiXin,1,1,1.0
com.DigdogStudio.WeaponShopFantasy,1,0,0.0
com.DingRuo.fish321,1,1,1.0
com.DouDouYX.chessroom,1,0,0.0
com.EG.LACrimeStories4.xc,1,0,0.0
com.Fingertip.ZJS,1,0,0.0
com.FtOuYuSQ.tNXoWbdrDV.vANhqmm,1,0,0.0
com.Fuyoo.FY30_BJJYWH,1,0,0.0
com.Fuyoo.FY30_JDHQ,1,0,0.0
com.GF.PalaceM2_cn_cn.hwy_android_oppo.nearme.gamecenter,1,0,0.0
com.GF.PalaceM2cncn.vivo,1,0,0.0
com.GF.apcgcncn.hwyad.hwy,1,1,1.0
com.GF.platform.wx.pay,2,1,0.5
com.GreatLiu.TeachingFeeling,1,0,0.0
com.HCYT.RunbarGGBond.egame.nearme.gamecenter,1,0,0.0
com.HappyAlliance.GoldShark,1,0,0.0
com.HappyAnQingMJ.ChessRoom_Lite,1,0,0.0
com.Hotel.EBooking,1,0,0.0
com.HuaLeBei,2,0,0.0
com.HuaXiaBank.HuaCard,27,8,0.2962962962962963
com.Huosu.p2psearcher,1,1,1.0
com.JYWL.ZhiZunLeYuan,3,0,0.0
com.JiJiBao.up,1,0,0.0
com.KaYo.Cows,1,0,0.0
com.Kingdee.Express,14,4,0.2857142857142857
com.LGSoft.HardWare,1,0,0.0
com.LRNET.RB2,1,0,0.0
com.LocalFota,6,3,0.5
com.LuZhouYuLe.MixProject,2,1,0.5
com.LwWx.pay,1,1,1.0
com.Lxd.Bearsfantasyspace.nearme.gamecenter,1,0,0.0
com.MagicBody.HumanAnatomyAtlasFree,1,1,1.0
com.Melemoe.Jigsaw4k,1,0,0.0
com.Michael.AccountBook,1,0,0.0
com.Michael.xianjinka,2,0,0.0
com.MirrorLinkAppView.apis,1,0,0.0
com.MobileTicket,167,33,0.19760479041916168
com.PGSoul.BigHead_GameBase.oppo,1,0,0.0
com.PGSoul.TuTuRun.egame.nearme.gamecenter,1,0,0.0
com.QW.PK188,1,0,0.0
com.QinManGame.ChineseRestaurant,1,0,0.0
com.QinManGame.IceCream,1,0,0.0
com.QinManGame.SushiRestaurant1,1,0,0.0
com.Qunar,334,81,0.24251497005988024
com.SRSTruMedia,5,0,0.0
com.StupidHeadGame.PrisonBreak,2,1,0.5
com.SunSoft.PhoneRemoteControl,2,1,0.5
com.TengLang.huanghuamajiang,1,0,0.0
com.UCMobile,512,134,0.26171875
com.UCMobile.yunos,1,0,0.0
com.UnieyeCam.smartphone,1,0,0.0
com.WuJi2YJF,1,0,0.0
com.XCMTS.BearLimitejection.nearme.gamecenter,1,0,0.0
com.XXX.XCMZCLWZ.eagme.nearme.gamecenter,1,0,0.0
com.XinSmartSky.kekemei,1,0,0.0
com.Xvideos,1,1,1.0
com.YJTZ.Game.Pokerbar,1,0,0.0
com.YLYL.YuLeYuLe,1,1,1.0
com.YouXin.sunnykitty.nearme.gamecenter,1,1,1.0
com.YouYiFang.NewGame.samsung,1,0,0.0
com.ZKXT.SmallAntProVersion2,1,1,1.0
com.a163.weixinjiayou,1,0,0.0
com.a3733.gamebox,4,1,0.25
com.aammxx.app,1,0,0.0
com.ab.pluginzwwbcjsxt,1,1,1.0
com.abc.zhijian.ffyx,1,0,0.0
com.abchina.ebizbtob,1,0,0.0
com.abhvgrvj.beifughtgjh,1,0,0.0
com.able.wisdomtree,2,0,0.0
com.ablesky.simpleness.activity,1,0,0.0
com.acaicp.zvi,1,0,0.0
com.acegear.www.acegearneo,1,0,0.0
com.achievo.vipshop,413,99,0.2397094430992736
com.actionsmicro.ezcast,1,0,0.0
com.activate.activatephone,44,14,0.3181818181818182
com.ada.ls,1,0,0.0
com.adfox.games,5,2,0.4
com.admaster.SurveyPrize,1,0,0.0
com.adnonstop.mancamera2017,2,0,0.0
com.adobe.air,1,0,0.0
com.adobe.flashplayer,55,12,0.21818181818181817
com.adobe.psmobile,1,0,0.0
com.adobe.reader,3,0,0.0
com.adoff,2,0,0.0
com.adragon.dwc,1,0,0.0
com.adsafe,1,0,0.0
com.adsk.sketchbookhd.galaxy.oem,1,0,0.0
com.adups.fota,4,1,0.25
com.adups.fota.sysoper,6,2,0.3333333333333333
com.adups.nurse,1,0,0.0
com.adups.patch,7,1,0.14285714285714285
com.aegon.mss,1,0,0.0
com.aether.coder.qbao,2,0,0.0
com.afar.calking,2,0,0.0
com.afeiliuw.waimi,1,0,0.0
com.agatha.reader,1,0,0.0
com.aggaming.androidapp,2,0,0.0
com.agl.agl031923,1,0,0.0
com.agreenentrepreneurship.GECoin,1,0,0.0
com.ahhl.integratedserviceplat,1,0,0.0
com.ahl.hualiao,1,1,1.0
com.ahxbapp.fxjf,1,1,1.0
com.ahxbapp.xjsd,1,1,1.0
com.ai.wosale,1,1,1.0
com.aicai365,9,3,0.3333333333333333
com.aidingmao.xianmao,1,0,0.0
com.aigo.AigoPm25Mapf,1,0,0.0
com.aigo.router,1,1,1.0
com.aihuishou.airent,2,0,0.0
com.aihuishou.phonechecksystem,1,0,0.0
com.aikan,10,4,0.4
com.ailk.ech.woxin,31,9,0.2903225806451613
com.ailuo.qj,1,0,0.0
com.aipai.paidashi,1,1,1.0
com.airbnb.android,2,0,0.0
com.airmedia_commute.passenger,3,0,0.0
com.aiwu.market,4,1,0.25
com.aixuedai.axd,16,5,0.3125
com.aiyingshi.activity,1,0,0.0
com.aiyou.pppcmj,1,0,0.0
com.aiyuwangluo.ttmj,1,0,0.0
com.aizuzi.appmanager,1,1,1.0
com.ajhy.ehome,1,1,1.0
com.ajie.quicklylocate.ui,1,0,0.0
com.ak.mi,1,0,0.0
com.akazam.android.wlandialer,1,1,1.0
com.akmob.idai.pa,2,0,0.0
com.akshuahaer.mm,1,0,0.0
com.aladinfun.petsisland.alipay,1,0,0.0
com.aladinfun.petsisland.vivo,1,0,0.0
com.aldb.android,30,7,0.23333333333333334
com.alensw.PicFolder,1,1,1.0
com.alex.lookwifipassword,3,0,0.0
com.alex.nuclear,4,2,0.5
com.alexandrud.learnenglish,1,0,0.0
com.alfl.www,129,30,0.23255813953488372
com.ali.babasecurity.yunos,1,0,0.0
com.ali.money.shield,51,9,0.17647058823529413
com.alibaba.ailabs.tg,3,1,0.3333333333333333
com.alibaba.aliyun,7,1,0.14285714285714285
com.alibaba.android.apps.shenfenbao,3,0,0.0
com.alibaba.android.rimet,114,21,0.18421052631578946
com.alibaba.android.security.activity,1,0,0.0
com.alibaba.cloudmail,1,0,0.0
com.alibaba.cun.assistant,1,0,0.0
com.alibaba.icbu.app.aliexpress.seller,1,0,0.0
com.alibaba.mobileim,29,8,0.27586206896551724
com.alibaba.wireless,94,28,0.2978723404255319
com.alibaba.wireless.lstretailer,4,0,0.0
com.alibaba.wireless.microsupply,9,4,0.4444444444444444
com.alicom.smartdail,4,1,0.25
com.alimama.moon,12,4,0.3333333333333333
com.alimama.union.mjb,1,0,0.0
com.alipay.android.app,16,4,0.25
com.alipay.authinfo.provider,10,4,0.4
com.alipay.m.portal,13,3,0.23076923076923078
com.alipay.mobile.scanx,22,7,0.3181818181818182
com.alipay.security.mobile.authentication.huawei,6,1,0.16666666666666666
com.alipay.security.mobile.authenticator,151,35,0.23178807947019867
com.aliqin.mytel,2,2,1.0
com.aliyun.SecureGarbagePlugin,1,0,0.0
com.aliyun.SecurityCenter,1,0,0.0
com.aliyun.SecurityService,1,0,0.0
com.aliyun.alink,8,0,0.0
com.aliyun.ams.tyid,6,1,0.16666666666666666
com.aliyun.antiroot,1,0,0.0
com.aliyun.fota,1,0,0.0
com.aliyun.homeshell,1,0,0.0
com.aliyun.httpdns,1,0,0.0
com.aliyun.ic,3,1,0.3333333333333333
com.aliyun.image,1,0,0.0
com.aliyun.mobile.email,1,0,0.0
com.aliyun.mobile.ime,1,0,0.0
com.aliyun.mobile.permission,1,0,0.0
com.aliyun.note,1,0,0.0
com.aliyun.sharecenter,1,0,0.0
com.aliyun.soundrecorder,1,0,0.0
com.aliyun.uuid,3,1,0.3333333333333333
com.aliyun.video,1,0,0.0
com.aliyun.video.youku,1,0,0.0
com.aliyun.wireless.vos.appstore,1,0,0.0
com.aliyunos.filemanager,1,0,0.0
com.all.video,2,1,0.5
com.allere.eclass,1,1,1.0
com.allinpay.appayassistex,1,0,0.0
com.alpha.lagouapk,3,1,0.3333333333333333
com.amap.android.ams,191,45,0.2356020942408377
com.amap.android.location,545,142,0.26055045871559634
com.amazon.avod.thirdpartyclient,1,0,0.0
com.amazon.kindlefc,1,0,0.0
com.amazon.mShop.android.shopping,1,0,0.0
com.amigo.ai.engine,1,0,0.0
com.amigo.ai.gmove,5,2,0.4
com.amigo.chameleon,29,7,0.2413793103448276
com.amigo.colorful.wallpaper,29,7,0.2413793103448276
com.amigo.keyguard,44,11,0.25
com.amigo.search,44,11,0.25
com.amigo.search.web,25,7,0.28
com.amigo.server,44,11,0.25
com.amigo.settings.providers,45,11,0.24444444444444444
com.amusement.cloudwatchandroid,1,1,1.0
com.amway.hub.phone,3,1,0.3333333333333333
com.amway.nutrilite.phyto,1,0,0.0
com.amxc.ddd,1,1,1.0
com.anbang.palm,2,0,0.0
com.ancda.parents,2,0,0.0
com.ancda.parents.teacher,2,0,0.0
com.and.games505.TerrariaPaid,1,1,1.0
com.andreader.prein,16,7,0.4375
com.andromeda.androbench2,1,0,0.0
com.ane.expresstokenapp,2,1,0.5
com.anerfa.anjia,1,0,0.0
com.angel.csa,1,0,0.0
com.anguanjia.security,1,1,1.0
com.anjiu.guardian.c1605,1,0,0.0
com.anjiu.guardian.c4227,1,0,0.0
com.anjubao.anjubaoapp,1,0,0.0
com.anjuke.android.app,20,5,0.25
com.anjuke.android.broker,1,0,0.0
com.anjuke.android.newbroker,9,2,0.2222222222222222
com.anniu.creditcheck,16,4,0.25
com.anniu.daikuandaoliu,2,2,1.0
com.anniu.suijijie,1,0,0.0
com.anquanweishi.zhuan,1,0,0.0
com.anshibo.activity,1,0,0.0
com.antfortune.wealth,14,4,0.2857142857142857
com.antiy.securityprovider,29,9,0.3103448275862069
com.ants360.yicamera,9,2,0.2222222222222222
com.antutu.ABenchMark,3,0,0.0
com.antutu.benchmark.full,9,1,0.1111111111111111
com.anybeen.mark.app,1,0,0.0
com.anysoft.tyyd,1,0,0.0
com.anyview,1,0,0.0
com.anzhuojpzmg.ckhd.nearme.gamecenter,1,1,1.0
com.anzogame.game,5,1,0.2
com.anzogame.jdqs,1,0,0.0
com.aodong.microfinance,7,2,0.2857142857142857
com.aodong.youxuandai,1,1,1.0
com.aomen.pkg.yongli2,1,1,1.0
com.aomygod.global,1,0,0.0
com.aone.ysbmobiles,1,1,1.0
com.apai.chewutong,1,1,1.0
com.apalon.myclockfree,1,0,0.0
com.ape.apeoptimize,1,0,0.0
com.ape.applicationzoom,1,0,0.0
com.ape.bgstatemanager,1,0,0.0
com.ape.ctreg,1,0,0.0
com.ape.dualcamverifycali,1,0,0.0
com.ape.faceunlock,1,0,0.0
com.ape.factory,1,0,0.0
com.ape.fmradio,1,0,0.0
com.ape.launcher3,1,0,0.0
com.ape.logger,1,0,0.0
com.ape.mirror,1,0,0.0
com.ape.mtbf,1,0,0.0
com.ape.personalize,1,0,0.0
com.ape.productInfo,1,0,0.0
com.ape.qhb,1,0,0.0
com.ape.receiveimage,1,0,0.0
com.ape.saletracker,1,0,0.0
com.ape.screenshot,1,0,0.0
com.ape.screenshotoverlay,1,0,0.0
com.ape.seceretcode,1,0,0.0
com.ape.setupwizard,1,0,0.0
com.ape.silentinstall,1,0,0.0
com.ape.smartgesture,1,0,0.0
com.ape.weather3,1,0,0.0
com.apicloud.A6973002767421,1,0,0.0
com.apicloud.A6982009729533,2,1,0.5
com.apicloud.A6982416374522,1,1,1.0
com.apicloud.A6984993223899,1,0,0.0
com.apicloud.A6995196504966,1,1,1.0
com.apicloud.shenghuomei,1,0,0.0
com.apkol.lockwechat,1,0,0.0
com.apkpure.aegon,2,0,0.0
com.apowersoft.phone.manager,1,0,0.0
com.app.bangnijie,3,0,0.0
com.app.chaokuaidai,6,1,0.16666666666666666
com.app.dmd,1,1,1.0
com.app.finance,1,1,1.0
com.app.finance.afd,2,0,0.0
com.app.finance.lxd,3,3,1.0
com.app.jiaoji,2,0,0.0
com.app.jienihua.main,9,5,0.5555555555555556
com.app.jieqianbao,1,0,0.0
com.app.jxt,5,1,0.2
com.app.lyd.android_lyd_dk,1,0,0.0
com.app.micaihu,1,0,0.0
com.app.njesun.tzesun,1,0,0.0
com.app.onenet,1,0,0.0
com.app.pinealgland,1,0,0.0
com.app.pornhub,1,0,0.0
com.app.qqzb,1,0,0.0
com.app.rongyidai,4,1,0.25
com.app.shanghai.metro,2,0,0.0
com.app.shanjiang,29,7,0.2413793103448276
com.app.vipc,1,0,0.0
com.app.vipc.digit.tools,1,0,0.0
com.app.xianjinzhijia.main,2,2,1.0
com.app.yingjidai.main,5,2,0.4
com.appbyme.app111225,1,1,1.0
com.appbyme.app126054,1,0,0.0
com.appbyme.app130937,1,0,0.0
com.appbyme.app177150,2,1,0.5
com.appbyme.app20519,1,0,0.0
com.appbyme.app206985,2,1,0.5
com.appbyme.app239109,3,1,0.3333333333333333
com.appbyme.app275961,1,0,0.0
com.appbyme.app294611,1,0,0.0
com.appbyme.app43537,1,0,0.0
com.appbyme.app44630,1,0,0.0
com.appbyme.app46400,1,1,1.0
com.appbyme.app65609,1,1,1.0
com.appbyme.app74292,1,0,0.0
com.appbyme.app98172,1,1,1.0
com.appcloud_launcher.sc.cmcc,1,0,0.0
com.appgame.mktv,1,0,0.0
com.appisode.xinpujing,1,0,0.0
com.appmall.box,4,2,0.5
com.appnow.calert,1,1,1.0
com.apps.TalkingCat,1,0,0.0
com.appsipper.demo,45,11,0.24444444444444444
com.appsrainbow.HalloweenMakeupSalon,1,0,0.0
com.appssuper.toolbox,1,0,0.0
com.apptreehot.tyh,1,0,0.0
com.appublisher.dailylearn,1,0,0.0
com.aquila.bible,2,0,0.0
com.arcsoft.burstshoteditor,1,0,0.0
com.arcsoft.burstshoteditor.animatedphoto,1,0,0.0
com.arcsoft.demo.piclear,2,1,0.5
com.arcsoft.magicshotstudio,7,3,0.42857142857142855
com.arcsoft.picaction.app,2,1,0.5
com.arcsoft.picmovie,2,1,0.5
com.arcsoft.picturesbest.app,3,1,0.3333333333333333
com.arcsoft.smartburst,33,8,0.24242424242424243
com.argaming.pixzuntday,1,1,1.0
com.aricent.ims.service,3,0,0.0
com.aricent.imsatcommandtester.app,1,0,0.0
com.arivoc.kouyu,1,0,0.0
com.arq.mahjong.android.jf,1,0,0.0
com.arslly.ddxxyz,1,1,1.0
com.asiainfo.android,2,1,0.5
com.asiainfo.cm10085,1,0,0.0
com.askd.pocketmon.vivo,1,0,0.0
com.askd.pokemon.vivo,1,1,1.0
com.askinsight.cjdg,1,0,0.0
com.aspire.fansclub,1,1,1.0
com.aspire.mm,13,4,0.3076923076923077
com.aspire.popular,68,15,0.22058823529411764
com.aspirecn.xiaoxuntongParent.ln,1,0,0.0
com.assistant.icontrol,4,2,0.5
com.assistant.tv.server,1,1,1.0
com.assistant.wallpaperengine,1,1,1.0
com.atfool.yjy.ui,1,0,0.0
com.audiocn.kalaok,1,1,1.0
com.audiocn.karaok,1,0,0.0
com.auramarker.zine,1,0,0.0
com.aurora.note,1,0,0.0
com.aurorasoftworks.quadrant.ui.standard,1,0,0.0
com.autohome.mycar,24,7,0.2916666666666667
com.autohome.usedcar,3,1,0.3333333333333333
com.autonavi.cmccmap,6,0,0.0
com.autonavi.cvc.app.da,1,0,0.0
com.autonavi.gxdtaojin,2,1,0.5
com.autonavi.manu.widget,1,1,1.0
com.autonavi.minimap,1140,295,0.25877192982456143
com.autonavi.minimap.custom,2,0,0.0
com.autonavi.minimap.indoor,5,3,0.6
com.autonavi.xmgd.navigator,16,4,0.25
com.autoserve.zlsy,1,0,0.0
com.auyou.baike,1,0,0.0
com.avalon.cave.cn.leiting,1,0,0.0
com.awqp.shqp.games,1,0,0.0
com.awqp.xixiaqp,2,1,0.5
com.ay.aymobile,1,0,0.0
com.az.madison.android,1,1,1.0
com.az1.do2,1,0,0.0
com.azcx9d.publicgroupshop_bussiness,1,0,0.0
com.baacloud.ss,1,0,0.0
com.baas.tbk697,1,1,1.0
com.baas.tbk786,1,0,0.0
com.baas.tbk898,1,0,0.0
com.baas.tg226,1,1,1.0
com.baas.tg262,1,0,0.0
com.baas.tg345,1,1,1.0
com.babao.haier.yiping,1,0,0.0
com.babe.loan,1,0,0.0
com.baby.kowns.dongwu,1,0,0.0
com.babychat,8,3,0.375
com.babycloud.hanju,28,4,0.14285714285714285
com.babycloud.headportrait,2,0,0.0
com.babyloveplay.andstudrawline,1,0,0.0
com.babysong.dudu,1,0,0.0
com.babytree.apps.lama,2,0,0.0
com.babytree.apps.pregnancy,33,10,0.30303030303030304
com.bacocis.px,1,0,0.0
com.bagongli.client,1,0,0.0
com.baibianfk.plazazhaoqing,1,1,1.0
com.baicaibuy.daili,1,0,0.0
com.baidu.BaiduMap,702,171,0.24358974358974358
com.baidu.BaiduMap.meizu,11,4,0.36363636363636365
com.baidu.appsearch,156,35,0.22435897435897437
com.baidu.baidutranslate,21,5,0.23809523809523808
com.baidu.browser.apps,16,4,0.25
com.baidu.browser.apps_mr,1,0,0.0
com.baidu.carlife,1,1,1.0
com.baidu.cyberplayer.engine,1,0,0.0
com.baidu.dict,1,0,0.0
com.baidu.duersdk.opensdk,580,148,0.25517241379310346
com.baidu.fastcharging,1,0,0.0
com.baidu.fengchao.ui,2,2,1.0
com.baidu.haokan,20,4,0.2
com.baidu.homework,57,16,0.2807017543859649
com.baidu.iknow,12,4,0.3333333333333333
com.baidu.input,36,9,0.25
com.baidu.input_bbk.service,529,141,0.2665406427221172
com.baidu.input_huawei,299,78,0.2608695652173913
com.baidu.input_letv,6,3,0.5
com.baidu.input_mi,110,25,0.22727272727272727
com.baidu.input_miv6,10,1,0.1
com.baidu.input_yijia,2,2,1.0
com.baidu.lbs.commercialism,3,0,0.0
com.baidu.lbs.crowdapp,1,0,0.0
com.baidu.lbs.waimai,48,9,0.1875
com.baidu.location.fused,48,13,0.2708333333333333
com.baidu.lottery,1,0,0.0
com.baidu.map.location,1000,262,0.262
com.baidu.map.location.overlay,1,0,0.0
com.baidu.mbaby,12,6,0.5
com.baidu.multiaccount,1,1,1.0
com.baidu.navi,6,2,0.3333333333333333
com.baidu.netdisk,285,69,0.24210526315789474
com.baidu.netdisk_ss,2,1,0.5
com.baidu.news,2,0,0.0
com.baidu.passport.securitycenter,1,0,0.0
com.baidu.platformsdk.wxpay,3,0,0.0
com.baidu.quickmind,1,0,0.0
com.baidu.searchbox,658,160,0.24316109422492402
com.baidu.searchbox.lite,49,13,0.2653061224489796
com.baidu.searchbox.overlay,1,0,0.0
com.baidu.searchbox.pad,1,0,0.0
com.baidu.searchbox_AndroidM,11,2,0.18181818181818182
com.baidu.searchbox_huawei,5,3,0.6
com.baidu.searchbox_samsung,93,24,0.25806451612903225
com.baidu.searchbox_tianyi,1,0,0.0
com.baidu.searchcraft,2,1,0.5
com.baidu.stu,1,0,0.0
com.baidu.superservice,1,0,0.0
com.baidu.tieba,102,26,0.2549019607843137
com.baidu.tv.hd,1,0,0.0
com.baidu.umoney,12,2,0.16666666666666666
com.baidu.video,20,9,0.45
com.baidu.vrbrowser,1,0,0.0
com.baidu.wallet,260,61,0.23461538461538461
com.baidu.wenku,18,5,0.2777777777777778
com.baidu.xcloud,2,0,0.0
com.baidu.yuedu,18,2,0.1111111111111111
com.baihe,8,2,0.25
com.bailaohui,1,1,1.0
com.baile.fish,1,0,0.0
com.bailin.errenmajiang,1,1,1.0
com.bailin.killbulls.v1.vivo,1,0,0.0
com.bailiw.browser,1,0,0.0
com.bairimeng.snake.nearme.gamecenter,2,2,1.0
com.baiwan.pk,1,1,1.0
com.baiwancf.p2p,1,1,1.0
com.baiwang.piceditor,1,0,0.0
com.baixiang.friendmj,1,0,0.0
com.baixiang.jsmj,1,0,0.0
com.baixiang.lppyj,1,0,0.0
com.baixing.entertain,1,1,1.0
com.baiying.n1,2,0,0.0
com.bajie.cash,3,1,0.3333333333333333
com.bajiezhuan.denryuushin.bajiezhuan,1,1,1.0
com.balance.shebao,1,0,0.0
com.balance6game.housingfund,11,3,0.2727272727272727
com.balancehelper,2,1,0.5
com.ballbar.client,1,1,1.0
com.baminfjmj.ningde,1,1,1.0
com.banciyuan.bcywebview,1,0,0.0
com.bangnidai.app,1,0,0.0
com.bangyibang.weixinmh,1,0,0.0
com.baniucai.ba,1,0,0.0
com.bank,2,0,0.0
com.bank.nanhairuralcommercial.mobile,2,0,0.0
com.bank9f.staging,20,7,0.35
com.bank9f.weilicai,2,1,0.5
com.bankcomm.Bankcomm,234,51,0.21794871794871795
com.bankcomm.maidanba,689,169,0.24528301886792453
com.bankcomm.pccc.mss,1,0,0.0
com.baoan,1,0,0.0
com.baobaosuanshu,1,0,0.0
com.baofeng.fengmi,1,1,1.0
com.baofeng.mj,3,0,0.0
com.baofeng.mj.huawei,34,6,0.17647058823529413
com.baojiazhijia.qichebaojia,8,3,0.375
com.baomihua.xingzhizhul,1,0,0.0
com.baoruan.picturestore,1,0,0.0
com.baosight.carsharing,3,2,0.6666666666666666
com.baoyin.credit,36,6,0.16666666666666666
com.baoyun.babycloud,1,1,1.0
com.barz.games.mahjong,1,0,0.0
com.basestonedata.instalment,108,29,0.26851851851851855
com.bass.cleaner.security,1,0,0.0
com.bat.sv,1,0,0.0
com.bayacx.standbycredit,71,11,0.15492957746478872
com.bb.baobeiqianbao,1,1,1.0
com.bbk.DrivingMode,1,0,0.0
com.bbk.SuperPowerSave,645,172,0.26666666666666666
com.bbk.VoiceAssistant,645,172,0.26666666666666666
com.bbk.VoiceControl,3,1,0.3333333333333333
com.bbk.VoiceOneshot,630,168,0.26666666666666666
com.bbk.account,645,172,0.26666666666666666
com.bbk.appstore,644,172,0.2670807453416149
com.bbk.calendar,645,172,0.26666666666666666
com.bbk.cloud,645,172,0.26666666666666666
com.bbk.dpnet002,1,0,0.0
com.bbk.facewake,635,170,0.2677165354330709
com.bbk.ftplog,109,31,0.28440366972477066
com.bbk.iqoo.feedback,444,124,0.27927927927927926
com.bbk.iqoo.logsystem,645,172,0.26666666666666666
com.bbk.launcher2,645,172,0.26666666666666666
com.bbk.logservice,109,31,0.28440366972477066
com.bbk.photoframewidget,645,172,0.26666666666666666
com.bbk.scene.databaseprovider,645,172,0.26666666666666666
com.bbk.scene.launcher.theme,645,172,0.26666666666666666
com.bbk.scene.tech,622,168,0.27009646302250806
com.bbk.theme,645,172,0.26666666666666666
com.bbk.theme.resources,630,168,0.26666666666666666
com.bbk.updater,645,172,0.26666666666666666
com.bbk.zake,1,0,0.0
com.bbkflashlight,5,2,0.4
com.bbnews.car,1,1,1.0
com.bbqstudio.bbqq.huawei,1,0,0.0
com.bbqstudio.bbqq.vivo,1,0,0.0
com.bbvwpz.nhslo,1,0,0.0
com.bbyh.xiaoxiaoniao.laidianxiu,1,1,1.0
com.bcb.carmaster,1,0,0.0
com.bcxgps.baidumap,2,0,0.0
com.bdatu.geography,1,0,0.0
com.bdkj.fastdoor,1,0,0.0
com.bear.UnLuckBear.nearme.gamecenter,1,0,0.0
com.bearead.app,1,0,0.0
com.beastbike.bluegogo,3,0,0.0
com.beeplabs.beechat,1,0,0.0
com.beibo.yuerbao,3,0,0.0
com.beicai,1,0,0.0
com.beidu.ybrenstore,1,0,0.0
com.beihai365.forum,3,0,0.0
com.beihui.aixin,7,3,0.42857142857142855
com.beihui.aixinqqqq,1,0,0.0
com.beihui.market,12,6,0.5
com.beijing.cydyc,1,1,1.0
com.beikehang.beckpay,1,1,1.0
com.beisen.italent,1,0,0.0
com.beita.mayi,2,0,0.0
com.beitu.onion,4,1,0.25
com.bendiqp.xtphz,1,0,0.0
com.benlang.lianqin,1,0,0.0
com.benqu.wuta,59,12,0.2033898305084746
com.bepo,1,0,0.0
com.bertadata.qxb,3,1,0.3333333333333333
com.besonit.communicationdemo,1,1,1.0
com.besonit.communicationviewer,1,1,1.0
com.best.android.bexrunner,2,1,0.5
com.bestnet.weiqun.android,1,0,0.0
com.besto.beautifultv,1,1,1.0
com.bestpay.eloan.plugin,1,0,0.0
com.bestpay.trainticket.main,1,1,1.0
com.bestsch.hy.wsl.txedu,1,0,0.0
com.bestsimgames.SAD,1,0,0.0
com.besttone.esearch,2,0,0.0
com.bet007.mobile.score,10,2,0.2
com.bet51.app,1,1,1.0
com.betterfuture.app.account.designer,1,0,0.0
com.bf.LSCollection,2,1,0.5
com.bf.ggbondsh.nearme.gamecenter,1,0,0.0
com.bf.sgs,1,1,1.0
com.bf.sgs.hdexp,2,0,0.0
com.bf.sgs.hdexp.duoku,1,0,0.0
com.bf.sgs.hdexp.vivo,1,0,0.0
com.bfire.da.nui,4,2,0.5
com.bftv.xiaoyue,1,0,0.0
com.bfy.metal,1,0,0.0
com.bge.j95,1,1,1.0
com.bgood.task,1,0,0.0
com.bgy.ecloud,1,1,1.0
com.bgy.fht,1,0,0.0
com.bh.cig.greatwall,1,0,0.0
com.bh.cloud,1,0,0.0
com.bhmc.hband,1,0,0.0
com.bhmc.ui,1,0,0.0
com.bhu.WaWa,1,0,0.0
com.bianfeng.YingTianXia,1,0,0.0
com.bianla.app,1,0,0.0
com.biaoqi.yuanbaoshu,6,2,0.3333333333333333
com.bid.PEC,1,0,0.0
com.bid.cbt,1,0,0.0
com.bid.dxcf,1,0,0.0
com.bid.eco,6,0,0.0
com.bid.jfcpw,1,0,0.0
com.bid.jjysw,1,0,0.0
com.bid.ptd,1,0,0.0
com.bid.scydfengxixi,1,0,0.0
com.bid.xhgj,1,1,1.0
com.bid.ycd,1,1,1.0
com.bigbang.news,1,0,0.0
com.bigduckgames.sparkart.beautyfire,1,0,0.0
com.bilibili.app.blue,1,0,0.0
com.bilin.huijiao.activity,6,3,0.5
com.bill99.kuaiqian,141,34,0.24113475177304963
com.billionsfinance.repayment,35,9,0.2571428571428571
com.binex.hongyun,1,0,0.0
com.binfenyingyu.ted,1,0,0.0
com.bingniao.rxdjbOL.bn,1,0,0.0
com.bingo.ewtplat,3,1,0.3333333333333333
com.biquge.ebook.app,1,0,0.0
com.biqugeappla.app,3,1,0.3333333333333333
com.bird.rrr,1,1,1.0
com.birdfenqi.liebaodai,1,0,0.0
com.bisinuolan.app,1,0,0.0
com.bitcoin.gold,1,1,1.0
com.bitpie,2,0,0.0
com.bixin.bixin_android,1,0,0.0
com.bixin.live,1,0,0.0
com.biyao.fu,2,1,0.5
